"Weight set: ","[0.8677033734624879, 0.4130305461314676, 0.8667630569664856, 0.7072453169057696]"
"intpathway","wikipathways","LCS","Normalized LCS","Gene Agreement","GenePair Agreement","Score"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_tyrosine_biosynthesis_wp538_69941","20","0.375","0.045","0.000","1.152"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_lipases_biosynthesis_wp71_70049","18","0.333","0.034","0.000","1.118"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_glutamate_degradation_viii_wp99_70055","13","0.229","0.056","0.000","1.053"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_threonine_biosynthesis_wp331_70271","19","0.354","0.000","0.000","1.119"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_fatty_acid_elongation,_saturated_wp380_69867","15","0.271","0.067","0.001","1.087"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_de_novo_nad_biosynthesis_wp541_69942","21","0.396","0.098","0.001","1.190"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_protein_modifications_wp346_69859","13","0.229","0.129","0.003","1.085"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_polyamine_biosynthesis_wp290_69849","21","0.396","0.045","0.000","1.166"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_arginine_biosynthesis_wp275_69844","19","0.354","0.088","0.001","1.155"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_valine_biosynthesis_wp2_78390","18","0.333","0.056","0.000","1.127"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_sucrose_biosynthesis_wp14_69669","19","0.354","0.011","0.000","1.123"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_serine-isocitrate_lyase_pathway_wp390_69869","13","0.229","0.178","0.006","1.108"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_glutathione_biosynthesis_wp196_76277","20","0.375","0.023","0.000","1.142"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_glycogen_catabolism_wp478_70263","10","0.167","0.045","0.000","1.004"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_glutamate_degradation_vii_wp559_70041","13","0.229","0.098","0.001","1.072"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_galactose_metabolism_wp549_69945","12","0.208","0.067","0.001","1.043"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_aerobic_glycerol_catabolism_wp224_71353","14","0.250","0.178","0.006","1.123"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_deoxyribose_phosphate_metabolism_wp228_69829","14","0.250","0.045","0.000","1.063"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_gluconeogenesis_wp156_69762","11","0.188","0.077","0.001","1.033"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_nad_biosynthesis_wp84_71345","18","0.333","0.034","0.000","1.118"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_riboflavin,_fmn,_and_fad_biosynthesis_wp381_71896","25","0.479","0.088","0.001","1.244"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_cell_cycle_and_cell_division_wp414_78393","13","0.229","0.762","0.259","1.569"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_udp-glucose_conversion_wp109_69750","13","0.229","0.056","0.000","1.053"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_de_novo_biosynthesis_of_pyrimidine_ribonucleotides_wp92_71184","20","0.375","0.119","0.002","1.184"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_isoleucine,_leucine,_and_valine_biosynthesis_wp198_69820","25","0.479","0.197","0.007","1.294"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_trehalose_degradation,_low_osmolarity_wp70_70048","15","0.271","0.056","0.000","1.083"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_leucine_biosynthesis_wp180_69807","19","0.354","0.067","0.001","1.146"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_toluene_degradation_wp60_78389","12","0.208","0.067","0.001","1.043"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_triglyceride_biosynthesis_wp266_69843","20","0.375","0.045","0.000","1.152"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_glycolysis_wp253_69832","9","0.146","0.187","0.006","1.054"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","16","0.292","0.045","0.000","1.093"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_proteasome_degradation_wp158_77442","13","0.229","0.348","0.027","1.197"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_tryptophan_degradation_wp301_67723","13","0.229","0.129","0.003","1.085"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_glucose-1-phosphate_metabolism_wp260_69835","14","0.250","0.045","0.000","1.063"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_panothenate_and_coenzyme_a_biosynthesis_wp462_70472","25","0.479","0.129","0.003","1.262"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_phenylalanine,_tyrosine,_tryptophan_biosynthesis_wp27_70250","25","0.479","0.215","0.008","1.302"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_glutamate_biosynthesis_wp77_71350","20","0.375","0.077","0.001","1.166"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_lactose_degradation_wp546_69943","11","0.188","0.077","0.001","1.033"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_isoleucine_biosynthesis_wp250_69831","20","0.375","0.077","0.001","1.166"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_glycolysis_and_gluconeogenesis_wp515_78397","15","0.271","0.378","0.033","1.244"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_asparagine_degradation_wp432_71892","13","0.229","0.077","0.001","1.062"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_tca_cycle_-_detailed_wp296_76239","11","0.188","0.224","0.009","1.101"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_cysteine_biosynthesis_from_homoserine_wp256_77328","18","0.333","0.000","0.000","1.104"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_phenylalanine_degradation_wp573_74213","14","0.250","0.119","0.002","1.096"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_purine_fermentation_wp463_73550","12","0.208","0.067","0.001","1.043"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_serine_and_glycine_biosynthesis_wp218_69824","23","0.438","0.067","0.001","1.205"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_histidine_biosynthesis_wp514_71894","18","0.333","0.109","0.002","1.150"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_serine_biosynthesis_wp459_69877","19","0.354","0.045","0.000","1.137"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_non-oxidative_branch_of_the_pentose_pathway_wp379_69866","16","0.292","0.109","0.002","1.120"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_ubiquinone_biosynthesis_wp308_69850","20","0.375","0.109","0.002","1.179"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_translation_factors_wp32_71347","13","0.229","0.341","0.026","1.193"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","25","0.479","0.067","0.001","1.235"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_colanic_acid_building_blocks_biosynthesis_wp121_72199","24","0.458","0.077","0.001","1.224"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_phospholipid_biosynthesis_wp9_69581","22","0.417","0.098","0.001","1.204"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_sphingolipid_metabolism_wp370_76472","13","0.229","0.206","0.008","1.121"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_xylulose-monophosphate_cycle_wp361_69862","12","0.208","0.056","0.000","1.038"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_principle_pathways_of_carbon_metabolism_wp112_78138","22","0.417","0.618","0.128","1.528"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_glutamate_degradation_iii_wp503_69932","13","0.229","0.056","0.000","1.053"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_chorismate_biosynthesis_wp479_73732","19","0.354","0.088","0.001","1.155"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_glutamate_degradation_i_wp556_69958","13","0.229","0.034","0.000","1.044"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_leucine_degradation_wp354_70265","12","0.208","0.045","0.000","1.034"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_dna_replication_wp13_78398","9","0.146","0.584","0.102","1.301"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_genes_of_meiotic_recombination_wp377_69605","16","0.292","0.197","0.007","1.161"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_carbon_monoxide_dehydrogenase_pathway_wp280_71352","14","0.250","0.067","0.000","1.072"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_nad_salvage_pathway_wp171_73683","11","0.188","0.067","0.001","1.028"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_aspartate_biosynthesis_wp1518_76276","18","0.333","0.045","0.000","1.122"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_glycine_degradation_wp345_71005","11","0.188","0.098","0.001","1.042"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_pyruvate_dehydrogenase_pathway_wp214_69823","13","0.229","0.045","0.000","1.049"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_oxidative_branch_of_the_pentose_phosphate_pathway_wp417_69873","17","0.313","0.034","0.000","1.103"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_cholesterol_biosynthesis_wp132_77403","19","0.354","0.149","0.004","1.183"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_lysine_biosynthesis_wp533_69940","18","0.333","0.088","0.001","1.141"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_glycine_biosynthesis_wp261_77412","18","0.333","0.045","0.000","1.122"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_octane_oxidation_wp552_69954","11","0.188","0.056","0.000","1.024"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_ribose_and_deoxyribose_phosphate_metabolism_wp220_69826","16","0.292","0.067","0.001","1.102"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_folic_acid_biosynthesis_wp555_69957","23","0.438","0.012","0.004","1.185"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_sulfur_amino_acid_biosynthesis_wp7_70252","32","0.625","0.000","0.004","1.313"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_isoleucine_degradation_wp178_69780","13","0.229","0.077","0.001","1.062"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_tryptophan_degradation_via_kynurenine_wp452_70274","18","0.333","0.067","0.001","1.131"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_m-cresol_degradation_wp172_69778","10","0.167","0.067","0.001","1.014"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_cytoplasmic_ribosomal_proteins_wp210_70142","16","0.292","0.717","0.209","1.552"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_mapk_signaling_pathway_wp510_78392","11","0.188","0.497","0.068","1.264"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_mitochondrial_trna_synthetases_wp62_76238","17","0.313","0.149","0.004","1.153"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_starch_and_cellulose_biosynthesis_wp257_69834","22","0.417","0.056","0.000","1.186"
"superpathway_of_sulfur_amino_acid_biosynthesis","sc_homocysteine_and_cysteine_interconversion_wp128_69755","17","0.313","0.000","0.000","1.089"
"proteasome","sc_cytoplasmic_trna_synthetases_wp219_76236","7","0.104","0.363","0.000","1.091"
"proteasome","sc_trehalose_biosynthesis_wp239_70272","6","0.083","0.090","0.000","0.964"
"proteasome","sc_phosphatidic_acid_and_phospholipid_biosynthesis_wp472_71340","7","0.104","0.316","0.000","1.072"
"proteasome","sc_fatty_acid_elongation,_unsaturated_wp16_71346","5","0.063","0.132","0.000","0.967"
"proteasome","sc_upiquinone_q_prenylation_wp287_69848","5","0.063","0.132","0.000","0.967"
"proteasome","sc_anaerobic_respiration_wp575_73676","5","0.063","0.046","0.000","0.931"
"proteasome","sc_fatty_acid_biosynthesis,_initial_steps_wp137_69759","6","0.083","0.229","0.000","1.021"
"proteasome","sc_phenylalanine_and_tyrosine_biosynthesis_wp120_77891","6","0.083","0.153","0.000","0.990"
"proteasome","sc_allantoin_degradation_wp328_71348","4","0.042","0.111","0.000","0.943"
"proteasome","sc_sulfur_degradation_wp440_69875","4","0.042","0.090","0.000","0.934"
"proteasome","sc_superpathway_of_glutamate_biosynthesis_wp191_69812","7","0.104","0.153","0.000","1.004"
"proteasome","sc_pentose_phosphate_pathway_wp369_69863","5","0.063","0.247","0.000","1.014"
"proteasome","sc_glutathione-glutaredoxin_redox_reaction_wp392_69870","5","0.063","0.132","0.000","0.967"
"proteasome","sc_eukaryotic_transcription_initiation_wp425_77440","6","0.083","0.522","0.000","1.142"
"proteasome","sc_sulfate_assimilation_pathway_ii_wp579_70251","5","0.063","0.132","0.000","0.967"
"proteasome","sc_udp-n-acetylgalactosamine_biosynthesis_wp159_69764","6","0.083","0.090","0.000","0.964"
"proteasome","sc_methionine_degradation_wp46_69881","4","0.042","0.090","0.000","0.934"
"proteasome","sc_threonine_and_methionine_biosynthesis_wp423_69874","6","0.083","0.172","0.000","0.998"
"proteasome","sc_de_novo_biosynthesis_of_purine_nucleotides_wp203_71893","6","0.083","0.461","0.000","1.117"
"proteasome","sc_pentose_phosphate_pathway_2_wp670_73392","5","0.063","0.282","0.000","1.029"
"proteasome","sc_p-hydroxybenzoate_biosynthesis_wp315_69851","7","0.104","0.000","0.000","0.941"
"proteasome","sc_superpathway_of_histidine,_purine,_and_pyrimidine_wp416_71897","8","0.125","0.659","0.000","1.228"
"proteasome","sc_asparagine_biosynthesis_wp67_71349","6","0.083","0.090","0.000","0.964"
"proteasome","sc_phenylalanine_biosynthesis_wp194_69817","5","0.063","0.090","0.000","0.949"
"proteasome","sc_tryptophan_biosynthesis_wp165_71899","5","0.063","0.132","0.000","0.967"
"proteasome","sc_glycerol_teichoic_acid_biosynthesis_wp563_70042","7","0.104","0.090","0.000","0.979"
"proteasome","sc_core_lipid-linked_oligosaccharide_biosynthesis_wp114_69752","6","0.083","0.046","0.000","0.946"
"proteasome","sc_de_novo_biosyn._of_pyrimidine_deoxyribonucleotides_wp36_72053","6","0.083","0.247","0.000","1.029"
"proteasome","sc_pathways_of_chorismate_wp213_71175","7","0.104","0.596","0.000","1.188"
"proteasome","sc_tca_cycle_wp490_78394","3","0.021","0.544","0.000","1.107"
"proteasome","sc_glucose_repression_wp2836_78395","5","0.063","0.393","0.000","1.074"
"proteasome","sc_nucleotide_metabolism_wp321_71895","6","0.083","0.192","0.000","1.006"
"proteasome","sc_arginine_degradation_wp54_70247","4","0.042","0.090","0.000","0.934"
"proteasome","sc_isoleucine_and_valine_biosynthesis_wp359_69861","5","0.063","0.363","0.000","1.062"
"proteasome","sc_fatty_acid_oxidation_wp91_71343","3","0.021","0.229","0.000","0.977"
"proteasome","sc_p-cymene_degradation_wp181_69808","4","0.042","0.132","0.000","0.952"
"proteasome","sc_tyrosine_biosynthesis_wp538_69941","5","0.063","0.090","0.000","0.949"
"proteasome","sc_lipases_biosynthesis_wp71_70049","5","0.063","0.068","0.000","0.940"
"proteasome","sc_glutamate_degradation_viii_wp99_70055","4","0.042","0.111","0.000","0.943"
"proteasome","sc_threonine_biosynthesis_wp331_70271","5","0.063","0.111","0.000","0.958"
"proteasome","sc_fatty_acid_elongation,_saturated_wp380_69867","5","0.063","0.132","0.000","0.967"
"proteasome","sc_de_novo_nad_biosynthesis_wp541_69942","4","0.042","0.192","0.000","0.976"
"proteasome","sc_protein_modifications_wp346_69859","7","0.104","0.247","0.000","1.044"
"proteasome","sc_polyamine_biosynthesis_wp290_69849","5","0.063","0.090","0.000","0.949"
"proteasome","sc_arginine_biosynthesis_wp275_69844","5","0.063","0.172","0.000","0.983"
"proteasome","sc_valine_biosynthesis_wp2_78390","4","0.042","0.111","0.000","0.943"
"proteasome","sc_sucrose_biosynthesis_wp14_69669","5","0.063","0.023","0.000","0.922"
"proteasome","sc_serine-isocitrate_lyase_pathway_wp390_69869","7","0.104","0.332","0.000","1.078"
"proteasome","sc_glutathione_biosynthesis_wp196_76277","4","0.042","0.046","0.000","0.916"
"proteasome","sc_glycogen_catabolism_wp478_70263","5","0.063","0.090","0.000","0.949"
"proteasome","sc_glutamate_degradation_vii_wp559_70041","4","0.042","0.192","0.000","0.976"
"proteasome","sc_galactose_metabolism_wp549_69945","5","0.063","0.132","0.000","0.967"
"proteasome","sc_aerobic_glycerol_catabolism_wp224_71353","6","0.083","0.332","0.000","1.064"
"proteasome","sc_deoxyribose_phosphate_metabolism_wp228_69829","7","0.104","0.090","0.000","0.979"
"proteasome","sc_gluconeogenesis_wp156_69762","4","0.042","0.153","0.000","0.960"
"proteasome","sc_nad_biosynthesis_wp84_71345","4","0.042","0.068","0.000","0.925"
"proteasome","sc_riboflavin,_fmn,_and_fad_biosynthesis_wp381_71896","5","0.063","0.172","0.000","0.983"
"proteasome","sc_cell_cycle_and_cell_division_wp414_78393","4","0.042","0.787","0.000","1.222"
"proteasome","sc_udp-glucose_conversion_wp109_69750","5","0.063","0.111","0.000","0.958"
"proteasome","sc_de_novo_biosynthesis_of_pyrimidine_ribonucleotides_wp92_71184","7","0.104","0.229","0.000","1.036"
"proteasome","sc_isoleucine,_leucine,_and_valine_biosynthesis_wp198_69820","5","0.063","0.363","0.000","1.062"
"proteasome","sc_trehalose_degradation,_low_osmolarity_wp70_70048","6","0.083","0.111","0.000","0.973"
"proteasome","sc_leucine_biosynthesis_wp180_69807","4","0.042","0.132","0.000","0.952"
"proteasome","sc_toluene_degradation_wp60_78389","4","0.042","0.132","0.000","0.952"
"proteasome","sc_triglyceride_biosynthesis_wp266_69843","5","0.063","0.090","0.000","0.949"
"proteasome","sc_glycolysis_wp253_69832","2","0.000","0.347","0.000","1.011"
"proteasome","sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","6","0.083","0.090","0.000","0.964"
"proteasome","sc_proteasome_degradation_wp158_77442","10","0.167","0.000","0.000","0.986"
"proteasome","sc_tryptophan_degradation_wp301_67723","5","0.063","0.247","0.000","1.014"
"proteasome","sc_glucose-1-phosphate_metabolism_wp260_69835","7","0.104","0.090","0.000","0.979"
"proteasome","sc_panothenate_and_coenzyme_a_biosynthesis_wp462_70472","8","0.125","0.247","0.000","1.058"
"proteasome","sc_phenylalanine,_tyrosine,_tryptophan_biosynthesis_wp27_70250","7","0.104","0.393","0.000","1.104"
"proteasome","sc_glutamate_biosynthesis_wp77_71350","4","0.042","0.153","0.000","0.960"
"proteasome","sc_lactose_degradation_wp546_69943","4","0.042","0.153","0.000","0.960"
"proteasome","sc_isoleucine_biosynthesis_wp250_69831","4","0.042","0.153","0.000","0.960"
"proteasome","sc_glycolysis_and_gluconeogenesis_wp515_78397","4","0.042","0.624","0.000","1.155"
"proteasome","sc_asparagine_degradation_wp432_71892","5","0.063","0.153","0.000","0.975"
"proteasome","sc_tca_cycle_-_detailed_wp296_76239","4","0.042","0.407","0.000","1.065"
"proteasome","sc_cysteine_biosynthesis_from_homoserine_wp256_77328","7","0.104","0.090","0.000","0.979"
"proteasome","sc_phenylalanine_degradation_wp573_74213","4","0.042","0.229","0.000","0.992"
"proteasome","sc_purine_fermentation_wp463_73550","5","0.063","0.132","0.000","0.967"
"proteasome","sc_serine_and_glycine_biosynthesis_wp218_69824","5","0.063","0.132","0.000","0.967"
