"kegg","intpathway","LCS","Gene Agreement","GenePair Agreement"
"n-glycan_precursor_biosynthesis","dehydro-d-arabinono-1,4-lactone_biosynthesis","1","0.015","0.000"
"n-glycan_precursor_biosynthesis","galactose_degradation","0","0.025","0.000"
"n-glycan_precursor_biosynthesis","cysteine_biosynthesis_from_homoserine","1","0.020","0.000"
"n-glycan_precursor_biosynthesis","fatty_acid_biosynthesis,_initial_steps","1","0.035","0.000"
"n-glycan_precursor_biosynthesis","sucrose_degradation","0","0.005","0.000"
"n-glycan_precursor_biosynthesis","methylglyoxal_catabolism","0","0.015","0.000"
"n-glycan_precursor_biosynthesis","tca_cycle,_aerobic_respiration","1","0.097","0.001"
"n-glycan_precursor_biosynthesis","lipases_biosynthesis","1","0.020","0.000"
"n-glycan_precursor_biosynthesis","acetoin_biosynthesis","1","0.030","0.000"
"n-glycan_precursor_biosynthesis","mevalonate_pathway","0","0.045","0.001"
"n-glycan_precursor_biosynthesis","pyrimidine_metabolism","0","0.298","0.009"
"n-glycan_precursor_biosynthesis","stearate_biosynthesis","1","0.020","0.000"
"n-glycan_precursor_biosynthesis","ether_lipid_metabolism","0","0.025","0.000"
"n-glycan_precursor_biosynthesis","serine_biosynthesis","1","0.020","0.000"
"n-glycan_precursor_biosynthesis","superpathway_of_ergosterol_biosynthesis","1","0.106","0.003"
"n-glycan_precursor_biosynthesis","glutathione_metabolism","0","0.110","0.001"
"cytochrome_bc1_complex_respiratory_unit","fatty_acid_oxidation","0","0.023","0.000"
"cytochrome_bc1_complex_respiratory_unit","glycine_biosynthesis_from_threonine","1","0.002","0.000"
"cytochrome_bc1_complex_respiratory_unit","salvage_pathways_of_guanine,_xanthine_and_their_nucleosides","0","0.007","0.000"
"cytochrome_bc1_complex_respiratory_unit","n-glycan_biosynthesis","0","0.092","0.000"
"cytochrome_bc1_complex_respiratory_unit","glycerolipid_metabolism","0","0.039","0.000"
"cytochrome_bc1_complex_respiratory_unit","other_glycan_degradation","0","0.002","0.000"
"cytochrome_bc1_complex_respiratory_unit","trehalose_biosynthesis","0","0.009","0.000"
"cytochrome_bc1_complex_respiratory_unit","butanoate_metabolism","0","0.046","0.000"
"cytochrome_bc1_complex_respiratory_unit","trehalose_degradation,_low_osmolarity","1","0.012","0.000"
"cytochrome_bc1_complex_respiratory_unit","phenylalanine_metabolism","0","0.021","0.000"
"cytochrome_bc1_complex_respiratory_unit","cholesterol_biosynthesis","0","0.030","0.000"
"cytochrome_bc1_complex_respiratory_unit","histidine_biosynthesis","0","0.016","0.000"
"cytochrome_bc1_complex_respiratory_unit","oleate_biosynthesis","0","0.002","0.000"
"cytochrome_bc1_complex_respiratory_unit","methionine_salvage_pathway","0","0.032","0.000"
"cytochrome_bc1_complex_respiratory_unit","protein_export","0","0.048","0.000"
"cytochrome_bc1_complex_respiratory_unit","pyruvate_dehydrogenase_pathway","0","0.009","0.000"
"cytochrome_bc1_complex_respiratory_unit","dna_replication","0","0.083","0.000"
"cytochrome_bc1_complex_respiratory_unit","rump_cycle_and_formaldehyde_assimilation","1","0.009","0.000"
"cytochrome_bc1_complex_respiratory_unit","genes_of_meiotic_recombination","1","0.037","0.000"
"cytochrome_bc1_complex_respiratory_unit","mannose_degradation","0","0.009","0.000"
"cytochrome_bc1_complex_respiratory_unit","tyrosine_biosynthesis","0","0.009","0.000"
"cytochrome_bc1_complex_respiratory_unit","glycerophospholipid_metabolism","0","0.066","0.001"
"cytochrome_bc1_complex_respiratory_unit","sphingolipid_metabolism","0","0.044","0.000"
"cytochrome_bc1_complex_respiratory_unit","basal_transcription_factors","0","0.055","0.000"
"cytochrome_bc1_complex_respiratory_unit","glucose-1-phosphate_metabolism","0","0.009","0.000"
"cytochrome_bc1_complex_respiratory_unit","superpathway_of_heme_and_siroheme_biosynthesis","1","0.023","0.000"
"cytochrome_bc1_complex_respiratory_unit","peroxisome","0","0.072","0.000"
"cytochrome_bc1_complex_respiratory_unit","lactose_degradation","0","0.016","0.000"
"cytochrome_bc1_complex_respiratory_unit","glycine_cleavage_complex","1","0.007","0.000"
"cytochrome_bc1_complex_respiratory_unit","glycolysis_and_gluconeogenesis","0","0.134","0.002"
"cytochrome_bc1_complex_respiratory_unit","lysine_biosynthesis","0","0.025","0.000"
"cytochrome_bc1_complex_respiratory_unit","sulfur_metabolism","0","0.035","0.000"
"cytochrome_bc1_complex_respiratory_unit","terpenoid_backbone_biosynthesis","1","0.030","0.000"
"cytochrome_bc1_complex_respiratory_unit","trehalose_anabolism","0","0.019","0.000"
"cytochrome_bc1_complex_respiratory_unit","phagosome","0","0.077","0.000"
"cytochrome_bc1_complex_respiratory_unit","valine,_leucine_and_isoleucine_degradation","1","0.050","0.000"
"cytochrome_bc1_complex_respiratory_unit","arginine_degradation","0","0.012","0.000"
"cytochrome_bc1_complex_respiratory_unit","base_excision_repair","0","0.039","0.000"
"cytochrome_bc1_complex_respiratory_unit","superpathway_of_fatty_acid_biosynthesis,","0","0.019","0.000"
"cytochrome_bc1_complex_respiratory_unit","pathways_of_chorismate","0","0.057","0.000"
"cytochrome_bc1_complex_respiratory_unit","glutamate_degradation","0","0.044","0.000"
"cytochrome_bc1_complex_respiratory_unit","glycine_degradation","0","0.009","0.000"
"cytochrome_bc1_complex_respiratory_unit","folate_transformations","0","0.025","0.000"
"cytochrome_bc1_complex_respiratory_unit","folate_biosynthesis","0","0.046","0.000"
"cytochrome_bc1_complex_respiratory_unit","rna_transport","0","0.163","0.001"
"cytochrome_bc1_complex_respiratory_unit","xylulose-monophosphate_cycle","0","0.012","0.000"
"cytochrome_bc1_complex_respiratory_unit","phenylalanine_degradation","0","0.028","0.000"
"cytochrome_bc1_complex_respiratory_unit","homocysteine_and_cysteine_interconversion","1","0.009","0.000"
"cytochrome_bc1_complex_respiratory_unit","aerobic_respiration,_electron_transport_chain","1","0.061","0.001"
"cytochrome_bc1_complex_respiratory_unit","superpathway_of_histidine,_purine,_and_pyrimidine","0","0.103","0.003"
"cytochrome_bc1_complex_respiratory_unit","butanediol_degradation","0","0.002","0.000"
"cytochrome_bc1_complex_respiratory_unit","cyanoamino_acid_metabolism","0","0.021","0.000"
"cytochrome_bc1_complex_respiratory_unit","fructose_and_mannose_metabolism","1","0.061","0.001"
"cytochrome_bc1_complex_respiratory_unit","riboflavin,_fmn_and_fad_biosynthesis","0","0.019","0.000"
"cytochrome_bc1_complex_respiratory_unit","valine_degradation","0","0.025","0.000"
"cytochrome_bc1_complex_respiratory_unit","aerobic_glycerol_catabolism","1","0.039","0.000"
"cytochrome_bc1_complex_respiratory_unit","glutathione_degradation","0","0.005","0.000"
"cytochrome_bc1_complex_respiratory_unit","phenylalanine_and_tyrosine_biosynthesis","0","0.012","0.000"
"cytochrome_bc1_complex_respiratory_unit","synthesis_and_degradation_of_ketone_bodies","1","0.005","0.000"
"cytochrome_bc1_complex_respiratory_unit","pantothenate_and_coa_biosynthesis","1","0.044","0.000"
"cytochrome_bc1_complex_respiratory_unit","purine_metabolism","0","0.199","0.003"
"cytochrome_bc1_complex_respiratory_unit","histidine_metabolism","0","0.035","0.000"
"cytochrome_bc1_complex_respiratory_unit","sulfur_amino_acid_biosynthesis","0","0.032","0.000"
"cytochrome_bc1_complex_respiratory_unit","oxidative_phosphorylation","0","0.140","0.001"
"cytochrome_bc1_complex_respiratory_unit","alanine_biosynthesis","0","0.009","0.000"
"cytochrome_bc1_complex_respiratory_unit","formaldehyde_oxidation_ii_(glutathione-dependent)","0","0.007","0.000"
"cytochrome_bc1_complex_respiratory_unit","inositol_phosphate_metabolism","0","0.035","0.000"
"cytochrome_bc1_complex_respiratory_unit","valine_biosynthesis","0","0.014","0.000"
"cytochrome_bc1_complex_respiratory_unit","hexaprenyl_diphosphate_biosynthesis","1","0.012","0.000"
"cytochrome_bc1_complex_respiratory_unit","alpha-linolenic_acid_metabolism","0","0.005","0.000"
"cytochrome_bc1_complex_respiratory_unit","tryptophan_metabolism","0","0.044","0.000"
"cytochrome_bc1_complex_respiratory_unit","homologous_recombination","1","0.044","0.000"
"cytochrome_bc1_complex_respiratory_unit","citrulline_biosynthesis","0","0.007","0.000"
"cytochrome_bc1_complex_respiratory_unit","pyruvate_metabolism","0","0.075","0.001"
"cytochrome_bc1_complex_respiratory_unit","folate_interconversions","0","0.028","0.000"
"cytochrome_bc1_complex_respiratory_unit","meiosis_-_yeast","0","0.262","0.002"
"cytochrome_bc1_complex_respiratory_unit","endocytosis","0","0.083","0.000"
"cytochrome_bc1_complex_respiratory_unit","phospholipid_biosynthesis","0","0.032","0.000"
"cytochrome_bc1_complex_respiratory_unit","mismatch_repair","0","0.044","0.000"
"cytochrome_bc1_complex_respiratory_unit","ubiquinone_biosynthesis","0","0.021","0.000"
"cytochrome_bc1_complex_respiratory_unit","carbon_monoxide_dehydrogenase_pathway","1","0.005","0.000"
"cytochrome_bc1_complex_respiratory_unit","trehalose_degradation","0","0.005","0.000"
"cytochrome_bc1_complex_respiratory_unit","alanine,_aspartate_and_glutamate_metabolism","0","0.068","0.001"
"cytochrome_bc1_complex_respiratory_unit","glycine,_serine_and_threonine_metabolism","0","0.055","0.001"
"cytochrome_bc1_complex_respiratory_unit","nad_biosynthesis","0","0.023","0.000"
"cytochrome_bc1_complex_respiratory_unit","fatty_acid_metabolism","0","0.039","0.000"
"cytochrome_bc1_complex_respiratory_unit","fatty_acid_biosynthesis","0","0.009","0.000"
"cytochrome_bc1_complex_respiratory_unit","tetrapyrrole_biosynthesis","0","0.009","0.000"
"cytochrome_bc1_complex_respiratory_unit","superpathway_of_nad_biosynthesis","0","0.035","0.000"
"cytochrome_bc1_complex_respiratory_unit","p-cymene_degradation","0","0.014","0.000"
"cytochrome_bc1_complex_respiratory_unit","arachidonic_acid_metabolism","0","0.012","0.000"
"cytochrome_bc1_complex_respiratory_unit","riboflavin_metabolism","0","0.032","0.000"
"cytochrome_bc1_complex_respiratory_unit","serine-isocitrate_lyase_pathway","0","0.041","0.000"
"cytochrome_bc1_complex_respiratory_unit","glycine_biosynthesis_from_serine","1","0.005","0.000"
"cytochrome_bc1_complex_respiratory_unit","butanediol_biosynthesis","0","0.002","0.000"
"cytochrome_bc1_complex_respiratory_unit","biotin_biosynthesis","0","0.007","0.000"
"cytochrome_bc1_complex_respiratory_unit","toulene_degradation","0","0.014","0.000"
"cytochrome_bc1_complex_respiratory_unit","l-serine_degradation","0","0.002","0.000"
"cytochrome_bc1_complex_respiratory_unit","glyoxylate_cycle","0","0.019","0.000"
"cytochrome_bc1_complex_respiratory_unit","dolichyl_phosphate_d-mannose_biosynthesis","1","0.009","0.000"
"cytochrome_bc1_complex_respiratory_unit","phosphatidate_biosynthesis_ii_(the_glycerol-3-phosphate_pathway)","0","0.012","0.000"
"cytochrome_bc1_complex_respiratory_unit","4-aminobutyrate_degradation","0","0.005","0.000"
"cytochrome_bc1_complex_respiratory_unit","dolichyl_glucosyl_phosphate_biosynthesis","1","0.012","0.000"
"cytochrome_bc1_complex_respiratory_unit","superpathway_of_phosphatidate_biosynthesis","1","0.014","0.000"
"cytochrome_bc1_complex_respiratory_unit","superpathway_of_polyamine_biosynthesis","1","0.009","0.000"
"cytochrome_bc1_complex_respiratory_unit","alanine_degradation","0","0.002","0.000"
"cytochrome_bc1_complex_respiratory_unit","ribosome_biogenesis_in_eukaryotes","1","0.163","0.001"
"cytochrome_bc1_complex_respiratory_unit","serine_biosynthesis_from_glyoxylate","0","0.005","0.000"
"cytochrome_bc1_complex_respiratory_unit","translation_factors","0","0.088","0.000"
"cytochrome_bc1_complex_respiratory_unit","propanoate_metabolism","0","0.025","0.000"
"cytochrome_bc1_complex_respiratory_unit","cell_cycle_and_cell_division","1","0.220","0.000"
"cytochrome_bc1_complex_respiratory_unit","arginine_and_proline_metabolism","0","0.068","0.000"
"cytochrome_bc1_complex_respiratory_unit","carnitine_shuttle","0","0.007","0.000"
"cytochrome_bc1_complex_respiratory_unit","superpathway_of_glutathione_metabolism_(truncated_&gamma;-glutamyl_cycle)","0","0.009","0.000"
"cytochrome_bc1_complex_respiratory_unit","triglyceride_biosynthesis","0","0.019","0.000"
"cytochrome_bc1_complex_respiratory_unit","limonene_and_pinene_degradation","1","0.012","0.000"
"cytochrome_bc1_complex_respiratory_unit","sulfate_assimilation_pathway","0","0.021","0.000"
"cytochrome_bc1_complex_respiratory_unit","abc_transporters","0","0.007","0.000"
"cytochrome_bc1_complex_respiratory_unit","udp-n-acetylglucosamine_biosynthesis","1","0.009","0.000"
"cytochrome_bc1_complex_respiratory_unit","removal_of_superoxide_radicals","0","0.009","0.000"
"cytochrome_bc1_complex_respiratory_unit","p-aminobenzoate_biosynthesis","0","0.005","0.000"
"cytochrome_bc1_complex_respiratory_unit","ribose_and_deoxyribose_phosphate_metabolism","1","0.012","0.000"
"cytochrome_bc1_complex_respiratory_unit","methionine_biosynthesis","0","0.016","0.000"
"cytochrome_bc1_complex_respiratory_unit","pentosephosphatweg","0","0.028","0.000"
"cytochrome_bc1_complex_respiratory_unit","<i>myo</i>-inositol_biosynthesis","0","0.007","0.000"
"cytochrome_bc1_complex_respiratory_unit","superpathway_of_purine_biosynthesis_and_salvage_pathways","0","0.079","0.002"
"cytochrome_bc1_complex_respiratory_unit","tryptophan_degradation","0","0.044","0.000"
"cytochrome_bc1_complex_respiratory_unit","thiamine_metabolism","0","0.012","0.000"
"cytochrome_bc1_complex_respiratory_unit","nucleotide_excision_repair","0","0.081","0.000"
"cytochrome_bc1_complex_respiratory_unit","upiquinone_q_prenylation","0","0.012","0.000"
"cytochrome_bc1_complex_respiratory_unit","ubiquitin_mediated_proteolysis","0","0.103","0.000"
"cytochrome_bc1_complex_respiratory_unit","glucose_fermentation","0","0.075","0.001"
"cytochrome_bc1_complex_respiratory_unit","polyamine_biosynthesis","0","0.009","0.000"
"cytochrome_bc1_complex_respiratory_unit","phosphatidylinositol_signaling_system","0","0.035","0.000"
"cytochrome_bc1_complex_respiratory_unit","glutathione-glutaredoxin_redox_reaction","1","0.025","0.000"
"cytochrome_bc1_complex_respiratory_unit","octane_oxidation","0","0.012","0.000"
"cytochrome_bc1_complex_respiratory_unit","spliceosome","0","0.153","0.000"
"cytochrome_bc1_complex_respiratory_unit","udp-glucose_conversion","0","0.012","0.000"
"cytochrome_bc1_complex_respiratory_unit","sulfur_relay_system","0","0.019","0.000"
"cytochrome_bc1_complex_respiratory_unit","allantoin_degradation","0","0.009","0.000"
"cytochrome_bc1_complex_respiratory_unit","de_novo_biosynthesis_of_pyrimidine_ribonucleotides","0","0.046","0.000"
"cytochrome_bc1_complex_respiratory_unit","porphyrin_and_chlorophyll_metabolism","1","0.037","0.000"
"cytochrome_bc1_complex_respiratory_unit","threonine_and_methionine_biosynthesis","1","0.030","0.000"
"cytochrome_bc1_complex_respiratory_unit","heme_biosynthesis","0","0.023","0.000"
"cytochrome_bc1_complex_respiratory_unit","myristate_biosynthesis","0","0.007","0.000"
"cytochrome_bc1_complex_respiratory_unit","glyoxylate_and_dicarboxylate_metabolism","1","0.035","0.000"
"cytochrome_bc1_complex_respiratory_unit","purine_fermentation","0","0.009","0.000"
"cytochrome_bc1_complex_respiratory_unit","salvage_pathways_of_purines_and_their_nucleosides","0","0.021","0.000"
"cytochrome_bc1_complex_respiratory_unit","chorismate_biosynthesis","0","0.009","0.000"
"cytochrome_bc1_complex_respiratory_unit","beta-alanine_metabolism","0","0.019","0.000"
"cytochrome_bc1_complex_respiratory_unit","glycogen_biosynthesis","0","0.021","0.000"
"cytochrome_bc1_complex_respiratory_unit","rna_degradation","0","0.126","0.000"
"cytochrome_bc1_complex_respiratory_unit","serine_and_glycine_biosynthesis","0","0.019","0.000"
"cytochrome_bc1_complex_respiratory_unit","periplasmic_nad_degradation","0","0.002","0.000"
"cytochrome_bc1_complex_respiratory_unit","asparagine_degradation","0","0.016","0.000"
"cytochrome_bc1_complex_respiratory_unit","starch_and_sucrose_metabolism","1","0.090","0.001"
"cytochrome_bc1_complex_respiratory_unit","phenylalanine_biosynthesis","0","0.009","0.000"
"cytochrome_bc1_complex_respiratory_unit","vitamin_b6_metabolism","0","0.025","0.000"
"cytochrome_bc1_complex_respiratory_unit","valine,_leucine_and_isoleucine_biosynthesis","0","0.041","0.000"
"cytochrome_bc1_complex_respiratory_unit","pyruvate_dehydrogenase_complex","1","0.009","0.000"
"cytochrome_bc1_complex_respiratory_unit","proline_biosynthesis","0","0.007","0.000"
"cytochrome_bc1_complex_respiratory_unit","cytoplasmic_trna_synthetases","1","0.044","0.000"
"cytochrome_bc1_complex_respiratory_unit","de_novo_biosynthesis_of_purine_nucleotides","0","0.057","0.001"
"cytochrome_bc1_complex_respiratory_unit","putrescine_biosynthesis","0","0.002","0.000"
"cytochrome_bc1_complex_respiratory_unit","threonine_biosynthesis","0","0.012","0.000"
"cytochrome_bc1_complex_respiratory_unit","sulfur_degradation","0","0.009","0.000"
"cytochrome_bc1_complex_respiratory_unit","biosynthesis_of_secondary_metabolites","1","0.438","0.000"
"cytochrome_bc1_complex_respiratory_unit","mrna_surveillance_pathway","0","0.072","0.000"
"cytochrome_bc1_complex_respiratory_unit","methane_metabolism","0","0.066","0.000"
"cytochrome_bc1_complex_respiratory_unit","pentose_phosphate_pathway","0","0.064","0.001"
"cytochrome_bc1_complex_respiratory_unit","phospholipids_degradation","0","0.007","0.000"
"cytochrome_bc1_complex_respiratory_unit","pentose_and_glucuronate_interconversions","1","0.023","0.000"
"cytochrome_bc1_complex_respiratory_unit","arginine_biosynthesis","0","0.021","0.000"
"cytochrome_bc1_complex_respiratory_unit","folate_polyglutamylation","0","0.019","0.000"
"cytochrome_bc1_complex_respiratory_unit","palmitoleate_and_palmitate_biosynthesis","1","0.009","0.000"
"cytochrome_bc1_complex_respiratory_unit","homocysteine_biosynthesis","0","0.005","0.000"
"cytochrome_bc1_complex_respiratory_unit","snare_interactions_in_vesicular_transport","1","0.053","0.000"
"cytochrome_bc1_complex_respiratory_unit","s-adenosylmethionine_biosynthesis","0","0.005","0.000"
"cytochrome_bc1_complex_respiratory_unit","galactose_metabolism","0","0.053","0.000"
"cytochrome_bc1_complex_respiratory_unit","principle_pathways_of_carbon_metabolism","1","0.171","0.000"
"cytochrome_bc1_complex_respiratory_unit","glycerol_teichoic_acid_biosynthesis","1","0.009","0.000"
"cytochrome_bc1_complex_respiratory_unit","serine_biosynthesis_from_3-phosphoglycerate","0","0.009","0.000"
"cytochrome_bc1_complex_respiratory_unit","valine,_leucine_and_isoleucine_biosynthesis","0","0.041","0.000"
