"intpathway","kegg","LCS","Gene Agreement","GenePair Agreement"
"tyrosine_metabolism","phosphatidylethanolamine_(pe)_biosynthesis,_pa_=>_ps_=>_pe","12","0.965","1.000"
"tyrosine_metabolism","glyoxylate_cycle","5","0.965","1.000"
"tyrosine_metabolism","exosome,_archaea","6","0.965","1.000"
"tyrosine_metabolism","isoleucine_biosynthesis,_threonine_=>_2-oxobutanoate_=>_isoleucine","12","0.965","1.000"
"tyrosine_metabolism","camp_signaling","6","0.965","1.000"
"tyrosine_metabolism","f-type_atpase,_eukaryotes","9","0.965","1.000"
"tyrosine_metabolism","sphingosine_degradation","9","0.965","1.000"
"tyrosine_metabolism","inosine_monophosphate_biosynthesis,_prpp_+_glutamine_=>_imp","13","0.965","1.000"
"tyrosine_metabolism","guanine_ribonucleotide_biosynthesis_imp_=>_gdp,gtp","11","0.965","1.000"
"tyrosine_metabolism","phosphatidylcholine_(pc)_biosynthesis,_choline_=>_pc","11","0.965","1.000"
"tyrosine_metabolism","pentose_phosphate_pathway,_oxidative_phase,_glucose_6p_=>_ribulose_5p","12","0.965","1.000"
"tyrosine_metabolism","ski_complex","5","0.965","1.000"
"tyrosine_metabolism","mrx_complex","4","0.965","1.000"
"tyrosine_metabolism","phosphatidylethanolamine_(pe)_biosynthesis,_ethanolamine_=>_pe","13","0.965","1.000"
"tyrosine_metabolism","lsm_1-7_complex","4","0.965","1.000"
"tyrosine_metabolism","glycolysis,_core_module_involving_three-carbon_compounds","13","0.965","1.000"
"tyrosine_metabolism","sm_core_complex","5","0.965","1.000"
"tyrosine_metabolism","cell_cycle_-_g2/m_transition","7","0.965","1.000"
"tyrosine_metabolism","dna_polymerase_alpha_/_primase_complex","10","0.965","1.000"
"tyrosine_metabolism","decapping_complex","5","0.965","1.000"
"tyrosine_metabolism","sec61_complex","5","0.965","1.000"
"tyrosine_metabolism","mcm_complex","3","0.965","1.000"
"tyrosine_metabolism","spliceosome,_u1-snrnp","6","0.965","1.000"
"tyrosine_metabolism","cap_binding_complex","5","0.965","1.000"
"tyrosine_metabolism","h/aca_ribonucleoprotein_complex","7","0.965","1.000"
"tyrosine_metabolism","origin_recognition_complex","8","0.965","1.000"
"tyrosine_metabolism","n-glycan_precursor_trimming","7","0.965","1.000"
"tyrosine_metabolism","gins_complex","5","0.965","1.000"
"tyrosine_metabolism","tetrahydrofolate_biosynthesis,_gtp_=>_thf","10","0.965","1.000"
"tyrosine_metabolism","lsm_2-8_complex","4","0.965","1.000"
"tyrosine_metabolism","proteasome,_19s_regulatory_particle_(pa700)","9","0.965","1.000"
"tyrosine_metabolism","rf-c_complex","4","0.965","1.000"
"tyrosine_metabolism","lysine_biosynthesis,_aaa_pathway,_2-oxoglutarate_=>_2-aminoadipate_=>_lysine","13","0.965","1.000"
"tyrosine_metabolism","threonine_biosynthesis,_aspartate_=>_homoserine_=>_threonine","12","0.965","1.000"
"tyrosine_metabolism","phosphatidylcholine_(pc)_biosynthesis,_pe_=>_pc","11","0.965","1.000"
"tyrosine_metabolism","holo-tfiih_complex","5","0.965","1.000"
"tyrosine_metabolism","serine_biosynthesis,_glycerate-3p_=>_serine","9","0.965","1.000"
"tyrosine_metabolism","cytochrome_bc1_complex","8","0.965","1.000"
"tyrosine_metabolism","escrt-iii_complex","5","0.965","1.000"
"tyrosine_metabolism","sln1-ypd1-ssk1/skn7_(osmosensing)_two-component_regulatory_system","13","0.965","1.000"
"tyrosine_metabolism","pentose_phosphate_pathway,_non-oxidative_phase,_fructose_6p_=>_ribose_5p","11","0.965","1.000"
"tyrosine_metabolism","valine/isoleucine_biosynthesis,_pyruvate_=>_valine_/_2-oxobutanoate_=>_isoleucine","12","0.965","1.000"
"tyrosine_metabolism","c1-unit_interconversion,_eukaryotes","11","0.965","1.000"
"tyrosine_metabolism","lysine_biosynthesis,_2-oxoglutarate_=>_2-oxoadipate","11","0.965","1.000"
"tyrosine_metabolism","gaba_(gamma-aminobutyrate)_shunt","6","0.965","1.000"
"tyrosine_metabolism","n-glycosylation_by_oligosaccharyltransferase","11","0.965","1.000"
"tyrosine_metabolism","coenzyme_a_biosynthesis,_pantothenate_=>_coa","9","0.965","1.000"
"tyrosine_metabolism","fatty_acid_biosynthesis,_initiation","10","0.965","1.000"
"tyrosine_metabolism","gpi-anchor_biosynthesis,_core_oligosaccharide","11","0.965","1.000"
"tyrosine_metabolism","pentose_phosphate_pathway_(pentose_phosphate_cycle)","10","0.965","1.000"
"tyrosine_metabolism","adenine_ribonucleotide_biosynthesis,_imp_=>_adp,atp","11","0.965","1.000"
"tyrosine_metabolism","pyrimidine_ribonucleotide_biosynthesis,_ump_=>_udp/utp,cdp/ctp","13","0.965","1.000"
"tyrosine_metabolism","fatty_acid_biosynthesis,_elongation,_endoplasmic_reticulum","13","0.965","1.000"
"tyrosine_metabolism","p97-ufd1-npl4_complex","4","0.965","1.000"
"tyrosine_metabolism","nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","11","0.965","1.000"
"tyrosine_metabolism","citrate_cycle_(tca_cycle,_krebs_cycle)","9","0.965","1.000"
"tyrosine_metabolism","glycolysis_(embden-meyerhof_pathway),_glucose_=>_pyruvate","11","0.965","1.000"
"tyrosine_metabolism","methionine_salvage_pathway","9","0.965","1.000"
"tyrosine_metabolism","apc/c_complex","3","0.965","1.000"
"tyrosine_metabolism","rna_polymerase_ii,_eukaryotes","9","0.965","1.000"
"tyrosine_metabolism","ornithine_biosynthesis,_glutamate_=>_ornithine","10","0.965","1.000"
"tyrosine_metabolism","assimilatory_sulfate_reduction,_sulfate_=>_h2s","10","0.965","1.000"
"tyrosine_metabolism","eif4f_complex","4","0.965","1.000"
"tyrosine_metabolism","uridine_monophosphate_biosynthesis,_glutamine_(+_prpp)_=>_ump","12","0.965","1.000"
"tyrosine_metabolism","prpp_biosynthesis,_ribose_5p_=>_prpp","9","0.965","1.000"
"tyrosine_metabolism","dna_damage-induced_cell_cycle_checkpoints","8","0.965","1.000"
"tyrosine_metabolism","copii_complex","5","0.965","1.000"
"tyrosine_metabolism","ergocalciferol_biosynthesis","9","0.965","1.000"
"tyrosine_metabolism","rna_polymerase_iii,_eukaryotes","9","0.965","1.000"
"tyrosine_metabolism","cysteine_biosynthesis,_homocysteine_+_serine_=>_cysteine","11","0.965","1.000"
"tyrosine_metabolism","scf-met30_complex","6","0.965","1.000"
"tyrosine_metabolism","phenylalanine_biosynthesis,_chorismate_=>_phenylalanine","11","0.965","1.000"
"tyrosine_metabolism","tramp_complex","5","0.965","1.000"
"tyrosine_metabolism","histidine_biosynthesis,_prpp_=>_histidine","9","0.965","1.000"
"tyrosine_metabolism","ribosome,_eukaryotes","9","0.965","1.000"
"tyrosine_metabolism","escrt-ii_complex","5","0.965","1.000"
"tyrosine_metabolism","tryptophan_biosynthesis,_chorismate_=>_tryptophan","11","0.965","1.000"
"tyrosine_metabolism","proteasome,_20s_core_particle","8","0.965","1.000"
"tyrosine_metabolism","c10-c20_isoprenoid_biosynthesis,_non-plant_eukaryotes","10","0.965","1.000"
"tyrosine_metabolism","nucleotide_sugar_biosynthesis,_glucose_=>_udp-glucose","10","0.965","1.000"
"tyrosine_metabolism","fatty_acid_biosynthesis,_elongation","10","0.965","1.000"
"tyrosine_metabolism","rna_polymerase_i,_eukaryotes","9","0.965","1.000"
"tyrosine_metabolism","exosome,_eukaryotes","8","0.965","1.000"
"tyrosine_metabolism","dna_polymerase_epsilon_complex","8","0.965","1.000"
"tyrosine_metabolism","leucine_biosynthesis,_2-oxoisovalerate_=>_2-oxoisocaproate","10","0.965","1.000"
"tyrosine_metabolism","n-glycan_precursor_biosynthesis","8","0.965","1.000"
"tyrosine_metabolism","cytochrome_bc1_complex_respiratory_unit","10","0.965","1.000"
"tyrosine_metabolism","dna_polymerase_zeta  complex","10","0.965","1.000"
"tyrosine_metabolism","polyamine_biosynthesis,_arginine_=>_ornithine_=>_putrescine","10","0.965","1.000"
"tyrosine_metabolism","ubiquinone_biosynthesis,_eukaryotes,_4-hydroxybenzoate_=>_ubiquinone","10","0.965","1.000"
"tyrosine_metabolism","pyruvate_oxidation,_pyruvate_=>_acetyl-coa","10","0.965","1.000"
"tyrosine_metabolism","scf-cdc4_complex","4","0.965","1.000"
"fatty_acid_elongation,","c5_isoprenoid_biosynthesis,_mevalonate_pathway","10","0.965","1.000"
"fatty_acid_elongation,","gluconeogenesis,_oxaloacetate_=>_fructose-6p","8","0.965","1.000"
"fatty_acid_elongation,","aminoacyl-trna_biosynthesis,_eukaryotes","10","0.965","1.000"
"fatty_acid_elongation,","scf-grr1_complex","4","0.965","1.000"
"fatty_acid_elongation,","shikimate_pathway,_phosphoenolpyruvate_+_erythrose-4p_=>_chorismate","11","0.965","1.000"
"fatty_acid_elongation,","n-glycan_biosynthesis,_high-mannose_type","8","0.965","1.000"
"fatty_acid_elongation,","cell_cycle_-_g1/s_transition","9","0.965","1.000"
"fatty_acid_elongation,","citrate_cycle,_first_carbon_oxidation,_oxaloacetate_=>_2-oxoglutarate","14","0.965","1.000"
"fatty_acid_elongation,","succinate_dehydrogenase_(ubiquinone)","11","0.965","1.000"
"fatty_acid_elongation,","galactose_degradation,_leloir_pathway,_galactose_=>_alpha-d-glucose-1p","13","0.965","1.000"
"fatty_acid_elongation,","citrate_cycle,_second_carbon_oxidation,_2-oxoglutarate_=>_oxaloacetate","15","0.965","1.000"
"fatty_acid_elongation,","beta-oxidation,_acyl-coa_synthesis","10","0.965","1.000"
"fatty_acid_elongation,","escrt-0_complex","4","0.965","1.000"
"fatty_acid_elongation,","proline_biosynthesis,_glutamate_=>_proline","9","0.965","1.000"
"fatty_acid_elongation,","phosphatidylethanolamine_(pe)_biosynthesis,_pa_=>_ps_=>_pe","12","0.965","1.000"
"fatty_acid_elongation,","glyoxylate_cycle","5","0.965","1.000"
"fatty_acid_elongation,","exosome,_archaea","5","0.965","1.000"
"fatty_acid_elongation,","isoleucine_biosynthesis,_threonine_=>_2-oxobutanoate_=>_isoleucine","11","0.965","1.000"
"fatty_acid_elongation,","camp_signaling","7","0.965","1.000"
"fatty_acid_elongation,","f-type_atpase,_eukaryotes","9","0.965","1.000"
"fatty_acid_elongation,","sphingosine_degradation","9","0.965","1.000"
"fatty_acid_elongation,","inosine_monophosphate_biosynthesis,_prpp_+_glutamine_=>_imp","10","0.965","1.000"
"fatty_acid_elongation,","guanine_ribonucleotide_biosynthesis_imp_=>_gdp,gtp","11","0.965","1.000"
"fatty_acid_elongation,","phosphatidylcholine_(pc)_biosynthesis,_choline_=>_pc","12","0.965","1.000"
"fatty_acid_elongation,","pentose_phosphate_pathway,_oxidative_phase,_glucose_6p_=>_ribulose_5p","13","0.965","1.000"
"fatty_acid_elongation,","ski_complex","3","0.965","1.000"
"fatty_acid_elongation,","mrx_complex","3","0.965","1.000"
"fatty_acid_elongation,","phosphatidylethanolamine_(pe)_biosynthesis,_ethanolamine_=>_pe","13","0.965","1.000"
"fatty_acid_elongation,","lsm_1-7_complex","3","0.965","1.000"
"fatty_acid_elongation,","glycolysis,_core_module_involving_three-carbon_compounds","12","0.965","1.000"
"fatty_acid_elongation,","sm_core_complex","4","0.965","1.000"
"fatty_acid_elongation,","cell_cycle_-_g2/m_transition","9","0.965","1.000"
"fatty_acid_elongation,","dna_polymerase_alpha_/_primase_complex","8","0.965","1.000"
"fatty_acid_elongation,","decapping_complex","5","0.965","1.000"
"fatty_acid_elongation,","sec61_complex","3","0.965","1.000"
"fatty_acid_elongation,","mcm_complex","3","0.965","1.000"
"fatty_acid_elongation,","spliceosome,_u1-snrnp","5","0.965","1.000"
"fatty_acid_elongation,","cap_binding_complex","7","0.965","1.000"
"fatty_acid_elongation,","h/aca_ribonucleoprotein_complex","8","0.965","1.000"
"fatty_acid_elongation,","origin_recognition_complex","9","0.965","1.000"
"fatty_acid_elongation,","n-glycan_precursor_trimming","8","0.965","1.000"
"fatty_acid_elongation,","gins_complex","3","0.965","1.000"
"fatty_acid_elongation,","tetrahydrofolate_biosynthesis,_gtp_=>_thf","11","0.965","1.000"
"fatty_acid_elongation,","lsm_2-8_complex","3","0.965","1.000"
"fatty_acid_elongation,","proteasome,_19s_regulatory_particle_(pa700)","9","0.965","1.000"
"fatty_acid_elongation,","rf-c_complex","4","0.965","1.000"
"fatty_acid_elongation,","lysine_biosynthesis,_aaa_pathway,_2-oxoglutarate_=>_2-aminoadipate_=>_lysine","11","0.965","1.000"
"fatty_acid_elongation,","threonine_biosynthesis,_aspartate_=>_homoserine_=>_threonine","11","0.965","1.000"
"fatty_acid_elongation,","phosphatidylcholine_(pc)_biosynthesis,_pe_=>_pc","11","0.965","1.000"
"fatty_acid_elongation,","holo-tfiih_complex","5","0.965","1.000"
"fatty_acid_elongation,","serine_biosynthesis,_glycerate-3p_=>_serine","9","0.965","1.000"
"fatty_acid_elongation,","cytochrome_bc1_complex","5","0.965","1.000"
"fatty_acid_elongation,","escrt-iii_complex","4","0.965","1.000"
"fatty_acid_elongation,","sln1-ypd1-ssk1/skn7_(osmosensing)_two-component_regulatory_system","10","0.965","1.000"
"fatty_acid_elongation,","pentose_phosphate_pathway,_non-oxidative_phase,_fructose_6p_=>_ribose_5p","12","0.965","1.000"
"fatty_acid_elongation,","valine/isoleucine_biosynthesis,_pyruvate_=>_valine_/_2-oxobutanoate_=>_isoleucine","14","0.965","1.000"
"fatty_acid_elongation,","c1-unit_interconversion,_eukaryotes","10","0.965","1.000"
"fatty_acid_elongation,","lysine_biosynthesis,_2-oxoglutarate_=>_2-oxoadipate","9","0.965","1.000"
"fatty_acid_elongation,","gaba_(gamma-aminobutyrate)_shunt","8","0.965","1.000"
"fatty_acid_elongation,","n-glycosylation_by_oligosaccharyltransferase","9","0.965","1.000"
"fatty_acid_elongation,","coenzyme_a_biosynthesis,_pantothenate_=>_coa","10","0.965","1.000"
"fatty_acid_elongation,","fatty_acid_biosynthesis,_initiation","18","0.965","1.000"
"fatty_acid_elongation,","gpi-anchor_biosynthesis,_core_oligosaccharide","9","0.965","1.000"
"fatty_acid_elongation,","pentose_phosphate_pathway_(pentose_phosphate_cycle)","9","0.965","1.000"
"fatty_acid_elongation,","adenine_ribonucleotide_biosynthesis,_imp_=>_adp,atp","11","0.965","1.000"
"fatty_acid_elongation,","pyrimidine_ribonucleotide_biosynthesis,_ump_=>_udp/utp,cdp/ctp","11","0.965","1.000"
"fatty_acid_elongation,","fatty_acid_biosynthesis,_elongation,_endoplasmic_reticulum","22","0.965","1.000"
"fatty_acid_elongation,","p97-ufd1-npl4_complex","4","0.965","1.000"
"fatty_acid_elongation,","nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","11","0.965","1.000"
"fatty_acid_elongation,","citrate_cycle_(tca_cycle,_krebs_cycle)","9","0.965","1.000"
"fatty_acid_elongation,","glycolysis_(embden-meyerhof_pathway),_glucose_=>_pyruvate","9","0.965","1.000"
"fatty_acid_elongation,","methionine_salvage_pathway","7","0.965","1.000"
"fatty_acid_elongation,","apc/c_complex","4","0.965","1.000"
"fatty_acid_elongation,","rna_polymerase_ii,_eukaryotes","8","0.965","1.000"
"fatty_acid_elongation,","ornithine_biosynthesis,_glutamate_=>_ornithine","10","0.965","1.000"
"fatty_acid_elongation,","assimilatory_sulfate_reduction,_sulfate_=>_h2s","12","0.965","1.000"
"fatty_acid_elongation,","eif4f_complex","4","0.965","1.000"
"fatty_acid_elongation,","uridine_monophosphate_biosynthesis,_glutamine_(+_prpp)_=>_ump","11","0.965","1.000"
"fatty_acid_elongation,","prpp_biosynthesis,_ribose_5p_=>_prpp","7","0.965","1.000"
"fatty_acid_elongation,","dna_damage-induced_cell_cycle_checkpoints","11","0.965","1.000"
"fatty_acid_elongation,","copii_complex","4","0.965","1.000"
"fatty_acid_elongation,","ergocalciferol_biosynthesis","9","0.965","1.000"
"fatty_acid_elongation,","rna_polymerase_iii,_eukaryotes","8","0.965","1.000"
"fatty_acid_elongation,","cysteine_biosynthesis,_homocysteine_+_serine_=>_cysteine","11","0.965","1.000"
"fatty_acid_elongation,","scf-met30_complex","5","0.965","1.000"
"fatty_acid_elongation,","phenylalanine_biosynthesis,_chorismate_=>_phenylalanine","11","0.965","1.000"
"fatty_acid_elongation,","tramp_complex","4","0.965","1.000"
"fatty_acid_elongation,","histidine_biosynthesis,_prpp_=>_histidine","9","0.965","1.000"
"fatty_acid_elongation,","ribosome,_eukaryotes","5","0.965","1.000"
"fatty_acid_elongation,","escrt-ii_complex","4","0.965","1.000"
"fatty_acid_elongation,","tryptophan_biosynthesis,_chorismate_=>_tryptophan","10","0.965","1.000"
"fatty_acid_elongation,","proteasome,_20s_core_particle","7","0.965","1.000"
"fatty_acid_elongation,","c10-c20_isoprenoid_biosynthesis,_non-plant_eukaryotes","10","0.965","1.000"
"fatty_acid_elongation,","nucleotide_sugar_biosynthesis,_glucose_=>_udp-glucose","10","0.965","1.000"
"fatty_acid_elongation,","fatty_acid_biosynthesis,_elongation","21","0.965","1.000"
"fatty_acid_elongation,","rna_polymerase_i,_eukaryotes","8","0.965","1.000"
"fatty_acid_elongation,","exosome,_eukaryotes","4","0.965","1.000"
"fatty_acid_elongation,","dna_polymerase_epsilon_complex","9","0.965","1.000"
"fatty_acid_elongation,","leucine_biosynthesis,_2-oxoisovalerate_=>_2-oxoisocaproate","9","0.965","1.000"
"fatty_acid_elongation,","n-glycan_precursor_biosynthesis","8","0.965","1.000"
"fatty_acid_elongation,","cytochrome_bc1_complex_respiratory_unit","9","0.965","1.000"
"fatty_acid_elongation,","dna_polymerase_zeta  complex","7","0.965","1.000"
"fatty_acid_elongation,","polyamine_biosynthesis,_arginine_=>_ornithine_=>_putrescine","11","0.965","1.000"
"fatty_acid_elongation,","ubiquinone_biosynthesis,_eukaryotes,_4-hydroxybenzoate_=>_ubiquinone","11","0.965","1.000"
"fatty_acid_elongation,","pyruvate_oxidation,_pyruvate_=>_acetyl-coa","11","0.965","1.000"
"fatty_acid_elongation,","scf-cdc4_complex","5","0.965","1.000"
"other_types_of_o-glycan_biosynthesis","c5_isoprenoid_biosynthesis,_mevalonate_pathway","17","0.965","1.000"
"other_types_of_o-glycan_biosynthesis","gluconeogenesis,_oxaloacetate_=>_fructose-6p","13","0.965","1.000"
"other_types_of_o-glycan_biosynthesis","aminoacyl-trna_biosynthesis,_eukaryotes","17","0.965","1.000"
"other_types_of_o-glycan_biosynthesis","scf-grr1_complex","7","0.965","1.000"
"other_types_of_o-glycan_biosynthesis","shikimate_pathway,_phosphoenolpyruvate_+_erythrose-4p_=>_chorismate","19","0.965","1.000"
"other_types_of_o-glycan_biosynthesis","n-glycan_biosynthesis,_high-mannose_type","20","0.965","1.000"
"other_types_of_o-glycan_biosynthesis","cell_cycle_-_g1/s_transition","12","0.965","1.000"
"other_types_of_o-glycan_biosynthesis","citrate_cycle,_first_carbon_oxidation,_oxaloacetate_=>_2-oxoglutarate","17","0.965","1.000"
"other_types_of_o-glycan_biosynthesis","succinate_dehydrogenase_(ubiquinone)","13","0.965","1.000"
"other_types_of_o-glycan_biosynthesis","galactose_degradation,_leloir_pathway,_galactose_=>_alpha-d-glucose-1p","17","0.965","1.000"
"other_types_of_o-glycan_biosynthesis","citrate_cycle,_second_carbon_oxidation,_2-oxoglutarate_=>_oxaloacetate","18","0.965","1.000"
"other_types_of_o-glycan_biosynthesis","beta-oxidation,_acyl-coa_synthesis","17","0.965","1.000"
"other_types_of_o-glycan_biosynthesis","escrt-0_complex","7","0.965","1.000"
"other_types_of_o-glycan_biosynthesis","proline_biosynthesis,_glutamate_=>_proline","17","0.965","1.000"
"other_types_of_o-glycan_biosynthesis","phosphatidylethanolamine_(pe)_biosynthesis,_pa_=>_ps_=>_pe","22","0.965","1.000"
"other_types_of_o-glycan_biosynthesis","glyoxylate_cycle","7","0.965","1.000"
"other_types_of_o-glycan_biosynthesis","exosome,_archaea","7","0.965","1.000"
"other_types_of_o-glycan_biosynthesis","isoleucine_biosynthesis,_threonine_=>_2-oxobutanoate_=>_isoleucine","18","0.965","1.000"
"other_types_of_o-glycan_biosynthesis","camp_signaling","6","0.965","1.000"
