"intpathway","wikipathways","LCS","Gene Agreement","GenePair Agreement"
"mitochondrial_trna_synthetases","sc_non-oxidative_branch_of_the_pentose_pathway_wp379_69866","15","0.951","1.000"
"mitochondrial_trna_synthetases","sc_ubiquinone_biosynthesis_wp308_69850","12","0.951","1.000"
"mitochondrial_trna_synthetases","sc_translation_factors_wp32_71347","9","0.951","1.000"
"mitochondrial_trna_synthetases","sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","13","0.951","1.000"
"mitochondrial_trna_synthetases","sc_colanic_acid_building_blocks_biosynthesis_wp121_72199","16","0.951","1.000"
"mitochondrial_trna_synthetases","sc_phospholipid_biosynthesis_wp9_69581","13","0.951","1.000"
"mitochondrial_trna_synthetases","sc_sphingolipid_metabolism_wp370_76472","9","0.951","1.000"
"mitochondrial_trna_synthetases","sc_xylulose-monophosphate_cycle_wp361_69862","9","0.951","1.000"
"mitochondrial_trna_synthetases","sc_principle_pathways_of_carbon_metabolism_wp112_78138","13","0.951","1.000"
"mitochondrial_trna_synthetases","sc_glutamate_degradation_iii_wp503_69932","8","0.951","1.000"
"mitochondrial_trna_synthetases","sc_chorismate_biosynthesis_wp479_73732","16","0.951","1.000"
"mitochondrial_trna_synthetases","sc_glutamate_degradation_i_wp556_69958","8","0.951","1.000"
"mitochondrial_trna_synthetases","sc_leucine_degradation_wp354_70265","8","0.951","1.000"
"mitochondrial_trna_synthetases","sc_dna_replication_wp13_78398","8","0.951","1.000"
"mitochondrial_trna_synthetases","sc_genes_of_meiotic_recombination_wp377_69605","10","0.951","1.000"
"mitochondrial_trna_synthetases","sc_carbon_monoxide_dehydrogenase_pathway_wp280_71352","12","0.951","1.000"
"mitochondrial_trna_synthetases","sc_nad_salvage_pathway_wp171_73683","10","0.951","1.000"
"mitochondrial_trna_synthetases","sc_aspartate_biosynthesis_wp1518_76276","13","0.951","1.000"
"mitochondrial_trna_synthetases","sc_glycine_degradation_wp345_71005","8","0.951","1.000"
"mitochondrial_trna_synthetases","sc_pyruvate_dehydrogenase_pathway_wp214_69823","11","0.951","1.000"
"mitochondrial_trna_synthetases","sc_oxidative_branch_of_the_pentose_phosphate_pathway_wp417_69873","15","0.951","1.000"
"mitochondrial_trna_synthetases","sc_cholesterol_biosynthesis_wp132_77403","15","0.951","1.000"
"mitochondrial_trna_synthetases","sc_lysine_biosynthesis_wp533_69940","12","0.951","1.000"
"mitochondrial_trna_synthetases","sc_glycine_biosynthesis_wp261_77412","12","0.951","1.000"
"mitochondrial_trna_synthetases","sc_octane_oxidation_wp552_69954","8","0.951","1.000"
"mitochondrial_trna_synthetases","sc_ribose_and_deoxyribose_phosphate_metabolism_wp220_69826","13","0.951","1.000"
"mitochondrial_trna_synthetases","sc_folic_acid_biosynthesis_wp555_69957","14","0.951","1.000"
"mitochondrial_trna_synthetases","sc_sulfur_amino_acid_biosynthesis_wp7_70252","14","0.951","1.000"
"mitochondrial_trna_synthetases","sc_isoleucine_degradation_wp178_69780","10","0.951","1.000"
"mitochondrial_trna_synthetases","sc_tryptophan_degradation_via_kynurenine_wp452_70274","15","0.951","1.000"
"mitochondrial_trna_synthetases","sc_m-cresol_degradation_wp172_69778","9","0.951","1.000"
"mitochondrial_trna_synthetases","sc_cytoplasmic_ribosomal_proteins_wp210_70142","12","0.951","1.000"
"mitochondrial_trna_synthetases","sc_mapk_signaling_pathway_wp510_78392","10","0.951","1.000"
"mitochondrial_trna_synthetases","sc_mitochondrial_trna_synthetases_wp62_76238","30","0.951","1.000"
"mitochondrial_trna_synthetases","sc_starch_and_cellulose_biosynthesis_wp257_69834","15","0.951","1.000"
"mitochondrial_trna_synthetases","sc_homocysteine_and_cysteine_interconversion_wp128_69755","14","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_cytoplasmic_trna_synthetases_wp219_76236","17","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_trehalose_biosynthesis_wp239_70272","17","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_phosphatidic_acid_and_phospholipid_biosynthesis_wp472_71340","18","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_fatty_acid_elongation,_unsaturated_wp16_71346","11","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_upiquinone_q_prenylation_wp287_69848","9","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_anaerobic_respiration_wp575_73676","9","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_fatty_acid_biosynthesis,_initial_steps_wp137_69759","16","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_phenylalanine_and_tyrosine_biosynthesis_wp120_77891","20","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_allantoin_degradation_wp328_71348","8","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_sulfur_degradation_wp440_69875","7","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_superpathway_of_glutamate_biosynthesis_wp191_69812","19","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_pentose_phosphate_pathway_wp369_69863","7","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_glutathione-glutaredoxin_redox_reaction_wp392_69870","11","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_eukaryotic_transcription_initiation_wp425_77440","11","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_sulfate_assimilation_pathway_ii_wp579_70251","11","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_udp-n-acetylgalactosamine_biosynthesis_wp159_69764","20","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_methionine_degradation_wp46_69881","8","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_threonine_and_methionine_biosynthesis_wp423_69874","18","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_de_novo_biosynthesis_of_purine_nucleotides_wp203_71893","15","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_pentose_phosphate_pathway_2_wp670_73392","7","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_p-hydroxybenzoate_biosynthesis_wp315_69851","18","1.000","1.000"
"aminoacyl-trna_biosynthesis","sc_superpathway_of_histidine,_purine,_and_pyrimidine_wp416_71897","11","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_asparagine_biosynthesis_wp67_71349","17","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_phenylalanine_biosynthesis_wp194_69817","17","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_tryptophan_biosynthesis_wp165_71899","17","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_glycerol_teichoic_acid_biosynthesis_wp563_70042","18","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_core_lipid-linked_oligosaccharide_biosynthesis_wp114_69752","19","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_de_novo_biosyn._of_pyrimidine_deoxyribonucleotides_wp36_72053","13","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_pathways_of_chorismate_wp213_71175","8","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_tca_cycle_wp490_78394","6","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_glucose_repression_wp2836_78395","7","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_nucleotide_metabolism_wp321_71895","9","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_arginine_degradation_wp54_70247","8","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_isoleucine_and_valine_biosynthesis_wp359_69861","18","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_fatty_acid_oxidation_wp91_71343","8","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_p-cymene_degradation_wp181_69808","7","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_tyrosine_biosynthesis_wp538_69941","17","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_lipases_biosynthesis_wp71_70049","16","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_glutamate_degradation_viii_wp99_70055","10","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_threonine_biosynthesis_wp331_70271","17","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_fatty_acid_elongation,_saturated_wp380_69867","11","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_de_novo_nad_biosynthesis_wp541_69942","17","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_protein_modifications_wp346_69859","9","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_polyamine_biosynthesis_wp290_69849","17","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_arginine_biosynthesis_wp275_69844","17","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_valine_biosynthesis_wp2_78390","16","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_sucrose_biosynthesis_wp14_69669","15","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_serine-isocitrate_lyase_pathway_wp390_69869","11","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_glutathione_biosynthesis_wp196_76277","17","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_glycogen_catabolism_wp478_70263","8","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_glutamate_degradation_vii_wp559_70041","10","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_galactose_metabolism_wp549_69945","9","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_aerobic_glycerol_catabolism_wp224_71353","11","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_deoxyribose_phosphate_metabolism_wp228_69829","10","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_gluconeogenesis_wp156_69762","9","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_nad_biosynthesis_wp84_71345","16","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_riboflavin,_fmn,_and_fad_biosynthesis_wp381_71896","19","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_cell_cycle_and_cell_division_wp414_78393","8","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_udp-glucose_conversion_wp109_69750","8","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_de_novo_biosynthesis_of_pyrimidine_ribonucleotides_wp92_71184","15","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_isoleucine,_leucine,_and_valine_biosynthesis_wp198_69820","19","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_trehalose_degradation,_low_osmolarity_wp70_70048","10","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_leucine_biosynthesis_wp180_69807","16","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_toluene_degradation_wp60_78389","7","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_triglyceride_biosynthesis_wp266_69843","16","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_glycolysis_wp253_69832","7","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","11","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_proteasome_degradation_wp158_77442","7","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_tryptophan_degradation_wp301_67723","8","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_glucose-1-phosphate_metabolism_wp260_69835","9","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_panothenate_and_coenzyme_a_biosynthesis_wp462_70472","20","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_phenylalanine,_tyrosine,_tryptophan_biosynthesis_wp27_70250","20","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_glutamate_biosynthesis_wp77_71350","17","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_lactose_degradation_wp546_69943","8","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_isoleucine_biosynthesis_wp250_69831","17","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_glycolysis_and_gluconeogenesis_wp515_78397","11","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_asparagine_degradation_wp432_71892","8","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_tca_cycle_-_detailed_wp296_76239","9","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_cysteine_biosynthesis_from_homoserine_wp256_77328","17","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_phenylalanine_degradation_wp573_74213","8","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_purine_fermentation_wp463_73550","8","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_serine_and_glycine_biosynthesis_wp218_69824","18","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_histidine_biosynthesis_wp514_71894","16","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_serine_biosynthesis_wp459_69877","16","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_non-oxidative_branch_of_the_pentose_pathway_wp379_69866","12","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_ubiquinone_biosynthesis_wp308_69850","17","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_translation_factors_wp32_71347","10","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","12","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_colanic_acid_building_blocks_biosynthesis_wp121_72199","19","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_phospholipid_biosynthesis_wp9_69581","15","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_sphingolipid_metabolism_wp370_76472","10","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_xylulose-monophosphate_cycle_wp361_69862","9","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_principle_pathways_of_carbon_metabolism_wp112_78138","13","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_glutamate_degradation_iii_wp503_69932","10","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_chorismate_biosynthesis_wp479_73732","16","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_glutamate_degradation_i_wp556_69958","10","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_leucine_degradation_wp354_70265","7","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_dna_replication_wp13_78398","7","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_genes_of_meiotic_recombination_wp377_69605","10","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_carbon_monoxide_dehydrogenase_pathway_wp280_71352","11","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_nad_salvage_pathway_wp171_73683","7","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_aspartate_biosynthesis_wp1518_76276","17","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_glycine_degradation_wp345_71005","7","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_pyruvate_dehydrogenase_pathway_wp214_69823","9","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_oxidative_branch_of_the_pentose_phosphate_pathway_wp417_69873","12","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_cholesterol_biosynthesis_wp132_77403","17","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_lysine_biosynthesis_wp533_69940","16","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_glycine_biosynthesis_wp261_77412","16","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_octane_oxidation_wp552_69954","8","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_ribose_and_deoxyribose_phosphate_metabolism_wp220_69826","12","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_folic_acid_biosynthesis_wp555_69957","16","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_sulfur_amino_acid_biosynthesis_wp7_70252","20","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_isoleucine_degradation_wp178_69780","8","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_tryptophan_degradation_via_kynurenine_wp452_70274","11","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_m-cresol_degradation_wp172_69778","8","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_cytoplasmic_ribosomal_proteins_wp210_70142","12","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_mapk_signaling_pathway_wp510_78392","9","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_mitochondrial_trna_synthetases_wp62_76238","18","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_starch_and_cellulose_biosynthesis_wp257_69834","17","0.951","1.000"
"aminoacyl-trna_biosynthesis","sc_homocysteine_and_cysteine_interconversion_wp128_69755","15","0.951","1.000"
"cysteine_and_methionine_metabolism","sc_cytoplasmic_trna_synthetases_wp219_76236","13","0.951","1.000"
"cysteine_and_methionine_metabolism","sc_trehalose_biosynthesis_wp239_70272","11","0.951","1.000"
"cysteine_and_methionine_metabolism","sc_phosphatidic_acid_and_phospholipid_biosynthesis_wp472_71340","17","0.951","1.000"
"cysteine_and_methionine_metabolism","sc_fatty_acid_elongation,_unsaturated_wp16_71346","14","0.951","1.000"
"cysteine_and_methionine_metabolism","sc_upiquinone_q_prenylation_wp287_69848","12","0.951","1.000"
"cysteine_and_methionine_metabolism","sc_anaerobic_respiration_wp575_73676","11","0.951","1.000"
"cysteine_and_methionine_metabolism","sc_fatty_acid_biosynthesis,_initial_steps_wp137_69759","15","0.951","1.000"
"cysteine_and_methionine_metabolism","sc_phenylalanine_and_tyrosine_biosynthesis_wp120_77891","20","0.951","1.000"
"cysteine_and_methionine_metabolism","sc_allantoin_degradation_wp328_71348","12","0.951","1.000"
"cysteine_and_methionine_metabolism","sc_sulfur_degradation_wp440_69875","10","0.951","1.000"
"cysteine_and_methionine_metabolism","sc_superpathway_of_glutamate_biosynthesis_wp191_69812","14","0.951","1.000"
"cysteine_and_methionine_metabolism","sc_pentose_phosphate_pathway_wp369_69863","11","0.951","1.000"
"cysteine_and_methionine_metabolism","sc_glutathione-glutaredoxin_redox_reaction_wp392_69870","15","0.951","1.000"
"cysteine_and_methionine_metabolism","sc_eukaryotic_transcription_initiation_wp425_77440","16","0.951","1.000"
"cysteine_and_methionine_metabolism","sc_sulfate_assimilation_pathway_ii_wp579_70251","15","0.951","1.000"
"cysteine_and_methionine_metabolism","sc_udp-n-acetylgalactosamine_biosynthesis_wp159_69764","14","0.951","1.000"
"cysteine_and_methionine_metabolism","sc_methionine_degradation_wp46_69881","16","0.951","1.000"
"cysteine_and_methionine_metabolism","sc_threonine_and_methionine_biosynthesis_wp423_69874","26","0.951","1.000"
"cysteine_and_methionine_metabolism","sc_de_novo_biosynthesis_of_purine_nucleotides_wp203_71893","17","0.951","1.000"
"cysteine_and_methionine_metabolism","sc_pentose_phosphate_pathway_2_wp670_73392","11","0.951","1.000"
"cysteine_and_methionine_metabolism","sc_p-hydroxybenzoate_biosynthesis_wp315_69851","12","1.000","1.000"
"cysteine_and_methionine_metabolism","sc_superpathway_of_histidine,_purine,_and_pyrimidine_wp416_71897","19","0.951","1.000"
"cysteine_and_methionine_metabolism","sc_asparagine_biosynthesis_wp67_71349","12","0.951","1.000"
"cysteine_and_methionine_metabolism","sc_phenylalanine_biosynthesis_wp194_69817","13","0.951","1.000"
"cysteine_and_methionine_metabolism","sc_tryptophan_biosynthesis_wp165_71899","12","0.951","1.000"
"cysteine_and_methionine_metabolism","sc_glycerol_teichoic_acid_biosynthesis_wp563_70042","15","0.951","1.000"
"cysteine_and_methionine_metabolism","sc_core_lipid-linked_oligosaccharide_biosynthesis_wp114_69752","16","0.951","1.000"
"cysteine_and_methionine_metabolism","sc_de_novo_biosyn._of_pyrimidine_deoxyribonucleotides_wp36_72053","18","0.951","1.000"
"cysteine_and_methionine_metabolism","sc_pathways_of_chorismate_wp213_71175","11","0.951","1.000"
"cysteine_and_methionine_metabolism","sc_tca_cycle_wp490_78394","6","0.951","1.000"
"cysteine_and_methionine_metabolism","sc_glucose_repression_wp2836_78395","9","0.951","1.000"
"cysteine_and_methionine_metabolism","sc_nucleotide_metabolism_wp321_71895","18","0.951","1.000"
